ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier,
101223,BRUTE FORCE: -> Morgott (NB2),0,1025,1113,4840,0,2,0,400
101255,BRUTE FORCE: -> DHQ+SM (NB1),0,1026,1114,4929,0,2,0,444
101256,BRUTE FORCE: -> Morgott (NB2),0,1026,1115,4840,0,2,0,400
101257,BRUTE FORCE: -> Morgott (NB2),0,1026,1116,4840,0,2,0,400
101262,BRUTE FORCE: -> DHQ+SM (NB1),0,1026,1111,4929,0,2,0,444
101263,BRUTE FORCE: -> Morgott (NB2),0,1026,1112,4840,0,2,0,400
101264,BRUTE FORCE: -> Morgott (NB2),0,1026,1113,4840,0,2,0,400
101295,BRUTE FORCE: -> DHQ+SM (NB1),0,1027,1114,4929,0,2,0,444
101296,BRUTE FORCE: -> Morgott (NB2),0,1027,1115,4840,0,2,0,400
101297,BRUTE FORCE: -> Morgott (NB2),0,1027,1116,4840,0,2,0,400
101302,BRUTE FORCE: -> DHQ+SM (NB1),0,1027,1111,4929,0,2,0,444
101303,BRUTE FORCE: -> Morgott (NB2),0,1027,1112,4840,0,2,0,400
101304,BRUTE FORCE: -> Morgott (NB2),0,1027,1113,4840,0,2,0,400
101340,BRUTE FORCE: -> DHQ+SM (NB1),0,1028,1114,4929,0,2,0,444
101341,BRUTE FORCE: -> Morgott (NB2),0,1028,1115,4840,0,2,0,400
101342,BRUTE FORCE: -> Morgott (NB2),0,1028,1116,4840,0,2,0,400
101347,BRUTE FORCE: -> DHQ+SM (NB1),0,1028,1111,4929,0,2,0,444
101348,BRUTE FORCE: -> DHQ+SM (NB1),0,1028,1112,4929,0,2,0,444
101349,BRUTE FORCE: -> Morgott (NB2),0,1028,1113,4840,0,2,0,400
101382,BRUTE FORCE: -> DHQ+SM (NB1),0,1029,1114,4929,0,2,0,444
101383,BRUTE FORCE: -> DHQ+SM (NB1),0,1029,1115,4929,0,2,0,444
101384,BRUTE FORCE: -> Morgott (NB2),0,1029,1116,4840,0,2,0,400
101389,BRUTE FORCE: -> DHQ+SM (NB1),0,1029,1111,4929,0,2,0,444
101390,BRUTE FORCE: -> DHQ+SM (NB1),0,1029,1112,4929,0,2,0,444
101391,BRUTE FORCE: -> Morgott (NB2),0,1029,1113,4840,0,2,0,400
101672,BRUTE FORCE: -> DHQ+SM (NB1),0,1035,1114,4929,0,2,0,444
101673,BRUTE FORCE: -> DHQ+SM (NB1),0,1035,1115,4929,0,2,0,444
101674,BRUTE FORCE: -> Morgott (NB2),0,1035,1116,4840,0,2,0,400
101679,BRUTE FORCE: -> DHQ+SM (NB1),0,1035,1111,4929,0,2,0,444
101680,BRUTE FORCE: -> Morgott (NB2),0,1035,1112,4840,0,2,0,400
101681,BRUTE FORCE: -> Morgott (NB2),0,1035,1113,4840,0,2,0,400
101714,BRUTE FORCE: -> DHQ+SM (NB1),0,1036,1114,4929,0,2,0,444
101715,BRUTE FORCE: -> Morgott (NB2),0,1036,1115,4840,0,2,0,400
101716,BRUTE FORCE: -> Morgott (NB2),0,1036,1116,4840,0,2,0,400
101721,BRUTE FORCE: -> DHQ+SM (NB1),0,1036,1111,4929,0,2,0,444
101722,BRUTE FORCE: -> DHQ+SM (NB1),0,1036,1112,4929,0,2,0,444
101723,BRUTE FORCE: -> Morgott (NB2),0,1036,1113,4840,0,2,0,400
101754,BRUTE FORCE: -> DHQ+SM (NB1),0,1037,1114,4929,0,2,0,444
101755,BRUTE FORCE: -> DHQ+SM (NB1),0,1037,1115,4929,0,2,0,444
101756,BRUTE FORCE: -> Morgott (NB2),0,1037,1116,4840,0,2,0,400
101761,BRUTE FORCE: -> DHQ+SM (NB1),0,1037,1111,4929,0,2,0,444
101762,BRUTE FORCE: -> Morgott (NB2),0,1037,1112,4840,0,2,0,400
101763,BRUTE FORCE: -> Morgott (NB2),0,1037,1113,4840,0,2,0,400
101798,BRUTE FORCE: -> DHQ+SM (NB1),0,1038,1114,4929,0,2,0,444
101799,BRUTE FORCE: -> DHQ+SM (NB1),0,1038,1115,4929,0,2,0,444
101800,BRUTE FORCE: -> Morgott (NB2),0,1038,1116,4840,0,2,0,400
101805,BRUTE FORCE: -> DHQ+SM (NB1),0,1038,1111,4929,0,2,0,444
101806,BRUTE FORCE: -> Morgott (NB2),0,1038,1112,4840,0,2,0,400
101807,BRUTE FORCE: -> Morgott (NB2),0,1038,1113,4840,0,2,0,400
101841,BRUTE FORCE: -> DHQ+SM (NB1),0,1039,1114,4929,0,2,0,444
101842,BRUTE FORCE: -> Morgott (NB2),0,1039,1115,4840,0,2,0,400
101843,BRUTE FORCE: -> Morgott (NB2),0,1039,1116,4840,0,2,0,400
101848,BRUTE FORCE: -> DHQ+SM (NB1),0,1039,1111,4929,0,2,0,444
101849,BRUTE FORCE: -> Morgott (NB2),0,1039,1112,4840,0,2,0,400
101850,BRUTE FORCE: -> Morgott (NB2),0,1039,1113,4840,0,2,0,400
102127,BRUTE FORCE: -> DHQ+SM (NB1),0,1045,1114,4929,0,2,0,444
102128,BRUTE FORCE: -> DHQ+SM (NB1),0,1045,1115,4929,0,2,0,444
102129,BRUTE FORCE: -> Morgott (NB2),0,1045,1116,4840,0,2,0,400
102134,BRUTE FORCE: -> DHQ+SM (NB1),0,1045,1111,4929,0,2,0,444
102135,BRUTE FORCE: -> Morgott (NB2),0,1045,1112,4840,0,2,0,400
102136,BRUTE FORCE: -> DHQ+SM (NB1),0,1045,1113,4929,0,2,0,444
102170,BRUTE FORCE: -> DHQ+SM (NB1),0,1046,1114,4929,0,2,0,444
102171,BRUTE FORCE: -> Morgott (NB2),0,1046,1115,4840,0,2,0,400
102172,BRUTE FORCE: -> Morgott (NB2),0,1046,1116,4840,0,2,0,400
102177,BRUTE FORCE: -> DHQ+SM (NB1),0,1046,1111,4929,0,2,0,444
102178,BRUTE FORCE: -> DHQ+SM (NB1),0,1046,1112,4929,0,2,0,444
102179,BRUTE FORCE: -> Morgott (NB2),0,1046,1113,4840,0,2,0,400
102210,BRUTE FORCE: -> DHQ+SM (NB1),0,1047,1114,4929,0,2,0,444
102211,BRUTE FORCE: -> Morgott (NB2),0,1047,1115,4840,0,2,0,400
102212,BRUTE FORCE: -> Morgott (NB2),0,1047,1116,4840,0,2,0,400
102217,BRUTE FORCE: -> DHQ+SM (NB1),0,1047,1111,4929,0,2,0,444
102218,BRUTE FORCE: -> DHQ+SM (NB1),0,1047,1112,4929,0,2,0,444
102219,BRUTE FORCE: -> Morgott (NB2),0,1047,1113,4840,0,2,0,400
102251,BRUTE FORCE: -> DHQ+SM (NB1),0,1048,1114,4929,0,2,0,444
102252,BRUTE FORCE: -> Morgott (NB2),0,1048,1115,4840,0,2,0,400
102253,BRUTE FORCE: -> Morgott (NB2),0,1048,1116,4840,0,2,0,400
102258,BRUTE FORCE: -> DHQ+SM (NB1),0,1048,1111,4929,0,2,0,444
102259,BRUTE FORCE: -> Morgott (NB2),0,1048,1112,4840,0,2,0,400
102260,BRUTE FORCE: -> Morgott (NB2),0,1048,1113,4840,0,2,0,400
102292,BRUTE FORCE: -> DHQ+SM (NB1),0,1049,1114,4929,0,2,0,444
102293,BRUTE FORCE: -> DHQ+SM (NB1),0,1049,1115,4929,0,2,0,444
102294,BRUTE FORCE: -> DHQ+SM (NB1),0,1049,1116,4929,0,2,0,444
102299,BRUTE FORCE: -> DHQ+SM (NB1),0,1049,1111,4929,0,2,0,444
102300,BRUTE FORCE: -> Morgott (NB2),0,1049,1112,4840,0,2,0,400
102301,BRUTE FORCE: -> Morgott (NB2),0,1049,1113,4840,0,2,0,400
102578,BRUTE FORCE: -> DHQ+SM (NB1),0,1055,1114,4929,0,2,0,444
102579,BRUTE FORCE: -> DHQ+SM (NB1),0,1055,1115,4929,0,2,0,444
102580,BRUTE FORCE: -> Morgott (NB2),0,1055,1116,4840,0,2,0,400
102585,BRUTE FORCE: -> DHQ+SM (NB1),0,1055,1111,4929,0,2,0,444
102586,BRUTE FORCE: -> Morgott (NB2),0,1055,1112,4840,0,2,0,400
102587,BRUTE FORCE: -> Morgott (NB2),0,1055,1113,4840,0,2,0,400
102622,BRUTE FORCE: -> DHQ+SM (NB1),0,1056,1114,4929,0,2,0,444
102623,BRUTE FORCE: -> Morgott (NB2),0,1056,1115,4840,0,2,0,400
102624,BRUTE FORCE: -> Morgott (NB2),0,1056,1116,4840,0,2,0,400
102629,BRUTE FORCE: -> DHQ+SM (NB1),0,1056,1111,4929,0,2,0,444
102630,BRUTE FORCE: -> Morgott (NB2),0,1056,1112,4840,0,2,0,400
102631,BRUTE FORCE: -> Morgott (NB2),0,1056,1113,4840,0,2,0,400
102664,BRUTE FORCE: -> DHQ+SM (NB1),0,1057,1114,4929,0,2,0,444
102665,BRUTE FORCE: -> Morgott (NB2),0,1057,1115,4840,0,2,0,400
102666,BRUTE FORCE: -> Morgott (NB2),0,1057,1116,4840,0,2,0,400
102671,BRUTE FORCE: -> DHQ+SM (NB1),0,1057,1111,4929,0,2,0,444
102672,BRUTE FORCE: -> DHQ+SM (NB1),0,1057,1112,4929,0,2,0,444
102673,BRUTE FORCE: -> Morgott (NB2),0,1057,1113,4840,0,2,0,400
102707,BRUTE FORCE: -> DHQ+SM (NB1),0,1058,1114,4929,0,2,0,444
102708,BRUTE FORCE: -> Morgott (NB2),0,1058,1115,4840,0,2,0,400
102709,BRUTE FORCE: -> Morgott (NB2),0,1058,1116,4840,0,2,0,400
102714,BRUTE FORCE: -> DHQ+SM (NB1),0,1058,1111,4929,0,2,0,444
102715,BRUTE FORCE: -> Morgott (NB2),0,1058,1112,4840,0,2,0,400
102716,BRUTE FORCE: -> Morgott (NB2),0,1058,1113,4840,0,2,0,400
102748,BRUTE FORCE: -> DHQ+SM (NB1),0,1059,1114,4929,0,2,0,444
102749,BRUTE FORCE: -> DHQ+SM (NB1),0,1059,1115,4929,0,2,0,444
102750,BRUTE FORCE: -> Morgott (NB2),0,1059,1116,4840,0,2,0,400
102755,BRUTE FORCE: -> DHQ+SM (NB1),0,1059,1111,4929,0,2,0,444
102756,BRUTE FORCE: -> Morgott (NB2),0,1059,1112,4840,0,2,0,400
102757,BRUTE FORCE: -> Morgott (NB2),0,1059,1113,4840,0,2,0,400
103034,BRUTE FORCE: -> DHQ+SM (NB1),0,1065,1114,4929,0,2,0,444
103035,BRUTE FORCE: -> Morgott (NB2),0,1065,1115,4840,0,2,0,400
103036,BRUTE FORCE: -> Morgott (NB2),0,1065,1116,4840,0,2,0,400
103041,BRUTE FORCE: -> DHQ+SM (NB1),0,1065,1111,4929,0,2,0,444
103042,BRUTE FORCE: -> Morgott (NB2),0,1065,1112,4840,0,2,0,400
103043,BRUTE FORCE: -> Morgott (NB2),0,1065,1113,4840,0,2,0,400
103075,BRUTE FORCE: -> DHQ+SM (NB1),0,1066,1114,4929,0,2,0,444
103076,BRUTE FORCE: -> Morgott (NB2),0,1066,1115,4840,0,2,0,400
103077,BRUTE FORCE: -> Morgott (NB2),0,1066,1116,4840,0,2,0,400
103082,BRUTE FORCE: -> DHQ+SM (NB1),0,1066,1111,4929,0,2,0,444
103083,BRUTE FORCE: -> Morgott (NB2),0,1066,1112,4840,0,2,0,400
103084,BRUTE FORCE: -> Morgott (NB2),0,1066,1113,4840,0,2,0,400
103119,BRUTE FORCE: -> DHQ+SM (NB1),0,1067,1114,4929,0,2,0,444
103120,BRUTE FORCE: -> Morgott (NB2),0,1067,1115,4840,0,2,0,400
103121,BRUTE FORCE: -> Morgott (NB2),0,1067,1116,4840,0,2,0,400
103126,BRUTE FORCE: -> DHQ+SM (NB1),0,1067,1111,4929,0,2,0,444
103127,BRUTE FORCE: -> DHQ+SM (NB1),0,1067,1112,4929,0,2,0,444
103128,BRUTE FORCE: -> Morgott (NB2),0,1067,1113,4840,0,2,0,400
103163,BRUTE FORCE: -> DHQ+SM (NB1),0,1068,1114,4929,0,2,0,444
103164,BRUTE FORCE: -> DHQ+SM (NB1),0,1068,1115,4929,0,2,0,444
103165,BRUTE FORCE: -> Morgott (NB2),0,1068,1116,4840,0,2,0,400
103170,BRUTE FORCE: -> DHQ+SM (NB1),0,1068,1111,4929,0,2,0,444
103171,BRUTE FORCE: -> DHQ+SM (NB1),0,1068,1112,4929,0,2,0,444
103172,BRUTE FORCE: -> DHQ+SM (NB1),0,1068,1113,4929,0,2,0,444
103203,BRUTE FORCE: -> DHQ+SM (NB1),0,1069,1114,4929,0,2,0,444
103204,BRUTE FORCE: -> DHQ+SM (NB1),0,1069,1115,4929,0,2,0,444
103205,BRUTE FORCE: -> Morgott (NB2),0,1069,1116,4840,0,2,0,400
103210,BRUTE FORCE: -> DHQ+SM (NB1),0,1069,1111,4929,0,2,0,444
103211,BRUTE FORCE: -> Morgott (NB2),0,1069,1112,4840,0,2,0,400
103212,BRUTE FORCE: -> Morgott (NB2),0,1069,1113,4840,0,2,0,400
103498,BRUTE FORCE: -> DHQ+SM (NB1),0,1075,1114,4929,0,2,0,444
103499,BRUTE FORCE: -> Morgott (NB2),0,1075,1115,4840,0,2,0,400
103500,BRUTE FORCE: -> Morgott (NB2),0,1075,1116,4840,0,2,0,400
103505,BRUTE FORCE: -> DHQ+SM (NB1),0,1075,1111,4929,0,2,0,444
103506,BRUTE FORCE: -> DHQ+SM (NB1),0,1075,1112,4929,0,2,0,444
103507,BRUTE FORCE: -> Morgott (NB2),0,1075,1113,4840,0,2,0,400
103538,BRUTE FORCE: -> DHQ+SM (NB1),0,1076,1114,4929,0,2,0,444
103539,BRUTE FORCE: -> Morgott (NB2),0,1076,1115,4840,0,2,0,400
103540,BRUTE FORCE: -> Morgott (NB2),0,1076,1116,4840,0,2,0,400
103545,BRUTE FORCE: -> DHQ+SM (NB1),0,1076,1111,4929,0,2,0,444
103546,BRUTE FORCE: -> DHQ+SM (NB1),0,1076,1112,4929,0,2,0,444
103547,BRUTE FORCE: -> Morgott (NB2),0,1076,1113,4840,0,2,0,400
103578,BRUTE FORCE: -> DHQ+SM (NB1),0,1077,1114,4929,0,2,0,444
103579,BRUTE FORCE: -> Morgott (NB2),0,1077,1115,4840,0,2,0,400
103580,BRUTE FORCE: -> Morgott (NB2),0,1077,1116,4840,0,2,0,400
103585,BRUTE FORCE: -> DHQ+SM (NB1),0,1077,1111,4929,0,2,0,444
103586,BRUTE FORCE: -> DHQ+SM (NB1),0,1077,1112,4929,0,2,0,444
103587,BRUTE FORCE: -> Morgott (NB2),0,1077,1113,4840,0,2,0,400
103621,BRUTE FORCE: -> DHQ+SM (NB1),0,1078,1114,4929,0,2,0,444
103622,BRUTE FORCE: -> DHQ+SM (NB1),0,1078,1115,4929,0,2,0,444
103623,BRUTE FORCE: -> Morgott (NB2),0,1078,1116,4840,0,2,0,400
103628,BRUTE FORCE: -> DHQ+SM (NB1),0,1078,1111,4929,0,2,0,444
103629,BRUTE FORCE: -> DHQ+SM (NB1),0,1078,1112,4929,0,2,0,444
103630,BRUTE FORCE: -> Morgott (NB2),0,1078,1113,4840,0,2,0,400
103662,BRUTE FORCE: -> DHQ+SM (NB1),0,1079,1114,4929,0,2,0,444
103663,BRUTE FORCE: -> Morgott (NB2),0,1079,1115,4840,0,2,0,400
103664,BRUTE FORCE: -> Morgott (NB2),0,1079,1116,4840,0,2,0,400
103669,BRUTE FORCE: -> DHQ+SM (NB1),0,1079,1111,4929,0,2,0,444
103670,BRUTE FORCE: -> DHQ+SM (NB1),0,1079,1112,4929,0,2,0,444
103671,BRUTE FORCE: -> Morgott (NB2),0,1079,1113,4840,0,2,0,400
105405,BRUTE FORCE: -> DHQ+SM (NB1),0,1115,1114,4929,0,2,0,444
105406,BRUTE FORCE: -> Morgott (NB2),0,1115,1115,4840,0,2,0,400
105407,BRUTE FORCE: -> Morgott (NB2),0,1115,1116,4840,0,2,0,400
105412,BRUTE FORCE: -> DHQ+SM (NB1),0,1115,1111,4929,0,2,0,444
105413,BRUTE FORCE: -> DHQ+SM (NB1),0,1115,1112,4929,0,2,0,444
105414,BRUTE FORCE: -> Morgott (NB2),0,1115,1113,4840,0,2,0,400
105447,BRUTE FORCE: -> DHQ+SM (NB1),0,1116,1114,4929,0,2,0,444
105448,BRUTE FORCE: -> Morgott (NB2),0,1116,1115,4840,0,2,0,400
105449,BRUTE FORCE: -> Morgott (NB2),0,1116,1116,4840,0,2,0,400
105454,BRUTE FORCE: -> DHQ+SM (NB1),0,1116,1111,4929,0,2,0,444
105455,BRUTE FORCE: -> Morgott (NB2),0,1116,1112,4840,0,2,0,400
105456,BRUTE FORCE: -> Morgott (NB2),0,1116,1113,4840,0,2,0,400
105491,BRUTE FORCE: -> DHQ+SM (NB1),0,1117,1114,4929,0,2,0,444
105492,BRUTE FORCE: -> DHQ+SM (NB1),0,1117,1115,4929,0,2,0,444
105493,BRUTE FORCE: -> Morgott (NB2),0,1117,1116,4840,0,2,0,400
105498,BRUTE FORCE: -> DHQ+SM (NB1),0,1117,1111,4929,0,2,0,444
105499,BRUTE FORCE: -> Morgott (NB2),0,1117,1112,4840,0,2,0,400
105500,BRUTE FORCE: -> Morgott (NB2),0,1117,1113,4840,0,2,0,400
105533,BRUTE FORCE: -> DHQ+SM (NB1),0,1118,1114,4929,0,2,0,444
105534,BRUTE FORCE: -> DHQ+SM (NB1),0,1118,1115,4929,0,2,0,444
105535,BRUTE FORCE: -> Morgott (NB2),0,1118,1116,4840,0,2,0,400
105540,BRUTE FORCE: -> DHQ+SM (NB1),0,1118,1111,4929,0,2,0,444
105541,BRUTE FORCE: -> DHQ+SM (NB1),0,1118,1112,4929,0,2,0,444
105542,BRUTE FORCE: -> Morgott (NB2),0,1118,1113,4840,0,2,0,400
105574,BRUTE FORCE: -> DHQ+SM (NB1),0,1119,1114,4929,0,2,0,444
105575,BRUTE FORCE: -> DHQ+SM (NB1),0,1119,1115,4929,0,2,0,444
105576,BRUTE FORCE: -> Morgott (NB2),0,1119,1116,4840,0,2,0,400
105581,BRUTE FORCE: -> DHQ+SM (NB1),0,1119,1111,4929,0,2,0,444
105582,BRUTE FORCE: -> DHQ+SM (NB1),0,1119,1112,4929,0,2,0,444
105583,BRUTE FORCE: -> Morgott (NB2),0,1119,1113,4840,0,2,0,400
105618,BRUTE FORCE: -> DHQ+SM (NB1),0,1120,1114,4929,0,2,0,444
105619,BRUTE FORCE: -> Morgott (NB2),0,1120,1115,4840,0,2,0,400
105620,BRUTE FORCE: -> Morgott (NB2),0,1120,1116,4840,0,2,0,400
105625,BRUTE FORCE: -> DHQ+SM (NB1),0,1120,1111,4929,0,2,0,444
105626,BRUTE FORCE: -> Morgott (NB2),0,1120,1112,4840,0,2,0,400
105627,BRUTE FORCE: -> Morgott (NB2),0,1120,1113,4840,0,2,0,400
105660,BRUTE FORCE: -> DHQ+SM (NB1),0,1121,1114,4929,0,2,0,444
105661,BRUTE FORCE: -> Morgott (NB2),0,1121,1115,4840,0,2,0,400
105662,BRUTE FORCE: -> Morgott (NB2),0,1121,1116,4840,0,2,0,400
105667,BRUTE FORCE: -> DHQ+SM (NB1),0,1121,1111,4929,0,2,0,444
105668,BRUTE FORCE: -> DHQ+SM (NB1),0,1121,1112,4929,0,2,0,444
105669,BRUTE FORCE: -> Morgott (NB2),0,1121,1113,4840,0,2,0,400
105700,BRUTE FORCE: -> DHQ+SM (NB1),0,1122,1114,4929,0,2,0,444
105701,BRUTE FORCE: -> DHQ+SM (NB1),0,1122,1115,4929,0,2,0,444
105702,BRUTE FORCE: -> Morgott (NB2),0,1122,1116,4840,0,2,0,400
105707,BRUTE FORCE: -> DHQ+SM (NB1),0,1122,1111,4929,0,2,0,444
105708,BRUTE FORCE: -> DHQ+SM (NB1),0,1122,1112,4929,0,2,0,444
105709,BRUTE FORCE: -> Morgott (NB2),0,1122,1113,4840,0,2,0,400
105740,BRUTE FORCE: -> DHQ+SM (NB1),0,1123,1114,4929,0,2,0,444
105741,BRUTE FORCE: -> Morgott (NB2),0,1123,1115,4840,0,2,0,400
105742,BRUTE FORCE: -> Morgott (NB2),0,1123,1116,4840,0,2,0,400
105747,BRUTE FORCE: -> DHQ+SM (NB1),0,1123,1111,4929,0,2,0,444
105748,BRUTE FORCE: -> Morgott (NB2),0,1123,1112,4840,0,2,0,400
105749,BRUTE FORCE: -> Morgott (NB2),0,1123,1113,4840,0,2,0,400
105780,BRUTE FORCE: -> DHQ+SM (NB1),0,1124,1114,4929,0,2,0,444
105781,BRUTE FORCE: -> Morgott (NB2),0,1124,1115,4840,0,2,0,400
105782,BRUTE FORCE: -> Morgott (NB2),0,1124,1116,4840,0,2,0,400
105787,BRUTE FORCE: -> DHQ+SM (NB1),0,1124,1111,4929,0,2,0,444
105788,BRUTE FORCE: -> Morgott (NB2),0,1124,1112,4840,0,2,0,400
105789,BRUTE FORCE: -> Morgott (NB2),0,1124,1113,4840,0,2,0,400
105821,BRUTE FORCE: -> DHQ+SM (NB1),0,1125,1114,4929,0,2,0,444
105822,BRUTE FORCE: -> Morgott (NB2),0,1125,1115,4840,0,2,0,400
105823,BRUTE FORCE: -> Morgott (NB2),0,1125,1116,4840,0,2,0,400
105828,BRUTE FORCE: -> DHQ+SM (NB1),0,1125,1111,4929,0,2,0,444
105829,BRUTE FORCE: -> Morgott (NB2),0,1125,1112,4840,0,2,0,400
105830,BRUTE FORCE: -> Morgott (NB2),0,1125,1113,4840,0,2,0,400
105866,BRUTE FORCE: -> DHQ+SM (NB1),0,1126,1114,4929,0,2,0,444
105867,BRUTE FORCE: -> Morgott (NB2),0,1126,1115,4840,0,2,0,400
105868,BRUTE FORCE: -> Morgott (NB2),0,1126,1116,4840,0,2,0,400
105873,BRUTE FORCE: -> DHQ+SM (NB1),0,1126,1111,4929,0,2,0,444
105874,BRUTE FORCE: -> DHQ+SM (NB1),0,1126,1112,4929,0,2,0,444
105875,BRUTE FORCE: -> Morgott (NB2),0,1126,1113,4840,0,2,0,400
