ID,Name,unknown_0,patternId,playArea1,playArea2,bossId1,bossId2,extraBossId1,extraBossId2,bossModifier1,bossModifier2,extraBossModifier1,extraBossModifier2,
16,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,16,1000,1009,4929,4840,-1,-1,444,400,0,0
17,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,17,1001,1000,4929,4840,-1,-1,444,400,0,0
18,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,18,1010,1004,4929,4840,-1,-1,444,400,0,0
19,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,19,1003,1008,4929,4840,-1,-1,444,400,0,0
20,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,20,1003,1023,4929,4840,-1,-1,444,400,0,0
21,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,21,1011,1023,4929,4840,-1,-1,444,400,0,0
22,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,22,1011,1023,4929,4840,-1,-1,444,400,0,0
23,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,23,1011,1023,4929,4840,-1,-1,444,400,0,0
24,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,24,1009,1023,4929,4840,-1,-1,444,400,0,0
25,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,25,1001,1024,4929,4840,-1,-1,444,400,0,0
26,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,26,1005,1024,4929,4840,-1,-1,444,400,0,0
27,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,27,1011,1024,4929,4840,-1,-1,444,400,0,0
28,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,28,1004,1024,4929,4840,-1,-1,444,400,0,0
29,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,29,1010,1024,4929,4840,-1,-1,444,400,0,0
30,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,30,1011,1021,4929,4840,-1,-1,444,400,0,0
31,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,31,1002,1021,4929,4840,-1,-1,444,400,0,0
32,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,32,1002,1021,4929,4840,-1,-1,444,400,0,0
33,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,33,1011,1021,4929,4840,-1,-1,444,400,0,0
34,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,34,1001,1021,4929,4840,-1,-1,444,400,0,0
35,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,35,1001,1025,4929,4840,-1,-1,444,400,0,0
36,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,36,1011,1025,4929,4840,-1,-1,444,400,0,0
37,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,37,1011,1025,4929,4840,-1,-1,444,400,0,0
38,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,38,1011,1025,4929,4840,-1,-1,444,400,0,0
39,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,39,1001,1025,4929,4840,-1,-1,444,400,0,0
40,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,40,1001,1009,4929,4840,-1,-1,444,400,0,0
41,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,41,1010,1000,4929,4840,-1,-1,444,400,0,0
42,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,42,1011,1004,4929,4840,-1,-1,444,400,0,0
43,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,43,1010,1001,4929,4840,-1,-1,444,400,0,0
44,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,44,1001,1004,4929,4840,-1,-1,444,400,0,0
45,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,45,1005,1008,4929,4840,-1,-1,444,400,0,0
46,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,46,1010,1006,4929,4840,-1,4923,444,400,0,446
47,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,47,1010,1000,4929,4840,-1,4921,444,400,0,443
48,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,48,1006,1011,4929,4840,-1,-1,444,400,0,0
49,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,49,1003,1001,4929,4840,-1,-1,444,400,0,0
50,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,50,1004,1008,4929,4840,-1,-1,444,400,0,0
51,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,51,1001,1004,4929,4840,-1,-1,444,400,0,0
52,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,52,1003,1002,4929,4840,-1,-1,444,400,0,0
53,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,53,1004,1008,4929,4840,-1,-1,444,400,0,0
54,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,54,1000,1010,4929,4840,-1,-1,444,400,0,0
55,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,55,1001,1003,4929,4840,-1,-1,444,400,0,0
56,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,56,1011,1003,4929,4840,-1,-1,444,400,0,0
57,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,57,1006,1003,4929,4840,-1,-1,444,400,0,0
58,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,58,1002,1005,4929,4840,-1,-1,444,400,0,0
59,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,59,1004,1011,4929,4840,-1,-1,444,400,0,0
60,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,60,1009,1023,4929,4840,-1,-1,444,400,0,0
61,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,61,1011,1023,4929,4840,-1,-1,444,400,0,0
62,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,62,1009,1023,4929,4840,-1,-1,444,400,0,0
63,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,63,1000,1023,4929,4840,-1,-1,444,400,0,0
64,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,64,1010,1023,4929,4840,-1,-1,444,400,0,0
65,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,65,1003,1024,4929,4840,-1,-1,444,400,0,0
66,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,66,1004,1024,4929,4840,-1,-1,444,400,0,0
67,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,67,1009,1024,4929,4840,-1,-1,444,400,0,0
68,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,68,1001,1024,4929,4840,-1,4925,444,400,0,447
69,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,69,1005,1024,4929,4840,-1,-1,444,400,0,0
70,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,70,1006,1021,4929,4840,4810,-1,444,400,430,0
71,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,71,1004,1022,4929,4840,-1,-1,444,400,0,0
72,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,72,1000,1021,4929,4840,-1,-1,444,400,0,0
73,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,73,1001,1022,4929,4840,-1,-1,444,400,0,0
74,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,74,1008,1022,4929,4840,-1,-1,444,400,0,0
75,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,75,1011,1025,4929,4840,-1,-1,444,400,0,0
76,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,76,1002,1025,4929,4840,-1,-1,444,400,0,0
77,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,77,1011,1025,4929,4840,-1,-1,444,400,0,0
78,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,78,1002,1025,4929,4840,-1,-1,444,400,0,0
79,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,79,1002,1025,4929,4840,-1,-1,444,400,0,0
80,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,80,1003,1011,4929,4840,-1,-1,444,400,0,0
81,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,81,1003,1006,4929,4840,-1,-1,444,400,0,0
82,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,82,1003,1001,4929,4840,-1,-1,444,400,0,0
83,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,83,1007,1000,4929,4840,-1,-1,444,400,0,0
84,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,84,1001,1008,4929,4840,-1,-1,444,400,0,0
85,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,85,1009,1001,4929,4840,-1,-1,444,400,0,0
86,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,86,1011,1002,4929,4840,-1,-1,444,400,0,0
87,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,87,1001,1007,4929,4840,-1,-1,444,400,0,0
88,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,88,1010,1002,4929,4840,-1,-1,444,400,0,0
89,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,89,1011,1006,4929,4840,-1,-1,444,400,0,0
90,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,90,1004,1010,4929,4840,-1,-1,444,400,0,0
91,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,91,1008,1000,4929,4840,-1,-1,444,400,0,0
92,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,92,1008,1002,4929,4840,-1,-1,444,400,0,0
93,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,93,1002,1006,4929,4840,-1,-1,444,400,0,0
94,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,94,1005,1011,4929,4840,-1,-1,444,400,0,0
95,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,95,1008,1005,4929,4840,-1,-1,444,400,0,0
96,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,96,1001,1009,4929,4840,-1,-1,444,400,0,0
97,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,97,1001,1004,4929,4840,-1,-1,444,400,0,0
98,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,98,1005,1011,4929,4840,-1,-1,444,400,0,0
99,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,99,1001,1011,4929,4840,-1,-1,444,400,0,0
100,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,100,1000,1023,4929,4840,-1,-1,444,400,0,0
101,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,101,1011,1023,4929,4840,-1,-1,444,400,0,0
102,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,102,1009,1023,4929,4840,-1,-1,444,400,0,0
103,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,103,1011,1023,4929,4840,-1,-1,444,400,0,0
104,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,104,1000,1023,4929,4840,-1,-1,444,400,0,0
105,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,105,1005,1024,4929,4840,-1,-1,444,400,0,0
106,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,106,1007,1024,4929,4840,-1,-1,444,400,0,0
107,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,107,1009,1024,4929,4840,-1,-1,444,400,0,0
108,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,108,1003,1024,4929,4840,-1,-1,444,400,0,0
109,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,109,1007,1024,4929,4840,-1,-1,444,400,0,0
110,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,110,1001,1021,4929,4840,-1,-1,444,400,0,0
111,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,111,1011,1021,4929,4840,-1,-1,444,400,0,0
112,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,112,1004,1022,4929,4840,-1,-1,444,400,0,0
113,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,113,1008,1021,4929,4840,-1,-1,444,400,0,0
114,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,114,1011,1021,4929,4840,-1,-1,444,400,0,0
115,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,115,1001,1025,4929,4840,-1,-1,444,400,0,0
116,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,116,1011,1025,4929,4840,-1,-1,444,400,0,0
117,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,117,1001,1025,4929,4840,-1,-1,444,400,0,0
118,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,118,1001,1025,4929,4840,-1,-1,444,400,0,0
119,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,119,1001,1025,4929,4840,-1,-1,444,400,0,0
120,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,120,1003,1001,4929,4840,-1,-1,444,400,0,0
121,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,121,1001,1011,4929,4840,-1,-1,444,400,0,0
122,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,122,1009,1006,4929,4840,-1,-1,444,400,0,0
123,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,123,1008,1002,4929,4840,-1,-1,444,400,0,0
124,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,124,1000,1009,4929,4840,-1,-1,444,400,0,0
125,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,125,1007,1002,4929,4840,-1,-1,444,400,0,0
126,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,126,1003,1001,4929,4840,-1,-1,444,400,0,0
127,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,127,1008,1004,4929,4840,-1,-1,444,400,0,0
128,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,128,1009,1006,4929,4840,-1,-1,444,400,0,0
129,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,129,1010,1004,4929,4840,-1,-1,444,400,0,0
130,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,130,1004,1002,4929,4840,-1,-1,444,400,0,0
131,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,131,1010,1001,4929,4840,-1,-1,444,400,0,0
132,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,132,1001,1010,4929,4840,-1,-1,444,400,0,0
133,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,133,1008,1005,4929,4840,-1,-1,444,400,0,0
134,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,134,1007,1000,4929,4840,-1,-1,444,400,0,0
135,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,135,1004,1011,4929,4840,-1,-1,444,400,0,0
136,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,136,1002,1005,4929,4840,-1,-1,444,400,0,0
137,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,137,1011,1004,4929,4840,-1,-1,444,400,0,0
138,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,138,1011,1006,4929,4840,-1,-1,444,400,0,0
139,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,139,1005,1011,4929,4840,-1,-1,444,400,0,0
140,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,140,1000,1023,4929,4840,-1,-1,444,400,0,0
141,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,141,1010,1023,4929,4840,-1,-1,444,400,0,0
142,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,142,1010,1023,4929,4840,-1,-1,444,400,0,0
143,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,143,1010,1023,4929,4840,-1,-1,444,400,0,0
144,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,144,1009,1023,4929,4840,-1,-1,444,400,0,0
145,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,145,1010,1024,4929,4840,-1,-1,444,400,0,0
146,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,146,1001,1024,4929,4840,-1,-1,444,400,0,0
147,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,147,1003,1024,4929,4840,-1,-1,444,400,0,0
148,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,148,1011,1024,4929,4840,-1,-1,444,400,0,0
149,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,149,1001,1024,4929,4840,-1,-1,444,400,0,0
150,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,150,1006,1021,4929,4840,-1,-1,444,400,0,0
151,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,151,1001,1021,4929,4840,-1,-1,444,400,0,0
152,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,152,1001,1021,4929,4840,-1,-1,444,400,0,0
153,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,153,1006,1022,4929,4840,-1,-1,444,400,0,0
154,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,154,1001,1021,4929,4840,-1,-1,444,400,0,0
155,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,155,1011,1025,4929,4840,-1,-1,444,400,0,0
156,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,156,1001,1025,4929,4840,-1,-1,444,400,0,0
157,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,157,1011,1025,4929,4840,-1,-1,444,400,0,0
158,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,158,1001,1025,4929,4840,-1,-1,444,400,0,0
159,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,159,1001,1025,4929,4840,-1,-1,444,400,0,0
160,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,160,1002,1008,4929,4840,-1,-1,444,400,0,0
161,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,161,1004,1008,4929,4840,-1,-1,444,400,0,0
162,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,162,1002,1009,4929,4840,-1,-1,444,400,0,0
163,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,163,1008,1000,4929,4840,-1,-1,444,400,0,0
164,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,164,1000,1009,4929,4840,-1,-1,444,400,0,0
165,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,165,1002,1007,4929,4840,-1,-1,444,400,0,0
166,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,166,1005,1011,4929,4840,-1,-1,444,400,0,0
167,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,167,1010,1006,4929,4840,-1,-1,444,400,0,0
168,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,168,1001,1008,4929,4840,-1,-1,444,400,0,0
169,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,169,1003,1006,4929,4840,-1,-1,444,400,0,0
170,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,170,1007,1000,4929,4840,-1,-1,444,400,0,0
171,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,171,1001,1008,4929,4840,-1,-1,444,400,0,0
172,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,172,1007,1011,4929,4840,-1,-1,444,400,0,0
173,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,173,1004,1002,4929,4840,-1,-1,444,400,0,0
174,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,174,1011,1001,4929,4840,-1,-1,444,400,0,0
175,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,175,1003,1002,4929,4840,-1,-1,444,400,0,0
176,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,176,1001,1004,4929,4840,-1,-1,444,400,0,0
177,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,177,1011,1007,4929,4840,-1,-1,444,400,0,0
178,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,178,1011,1004,4929,4840,-1,-1,444,400,0,0
179,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,179,1011,1007,4929,4840,-1,-1,444,400,0,0
180,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,180,1003,1023,4929,4840,-1,-1,444,400,0,0
181,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,181,1010,1023,4929,4840,-1,-1,444,400,0,0
182,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,182,1003,1023,4929,4840,-1,-1,444,400,0,0
183,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,183,1003,1023,4929,4840,-1,-1,444,400,0,0
184,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,184,1003,1023,4929,4840,-1,-1,444,400,0,0
185,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,185,1001,1024,4929,4840,-1,-1,444,400,0,0
186,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,186,1004,1024,4929,4840,-1,-1,444,400,0,0
187,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,187,1004,1024,4929,4840,-1,-1,444,400,0,0
188,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,188,1010,1024,4929,4840,-1,-1,444,400,0,0
189,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,189,1005,1024,4929,4840,-1,-1,444,400,0,0
190,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,190,1001,1021,4929,4840,-1,-1,444,400,0,0
191,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,191,1008,1021,4929,4840,-1,-1,444,400,0,0
192,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,192,1011,1021,4929,4840,-1,-1,444,400,0,0
193,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,193,1002,1021,4929,4840,-1,-1,444,400,0,0
194,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,194,1001,1021,4929,4840,-1,-1,444,400,0,0
195,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,195,1002,1025,4929,4840,-1,-1,444,400,0,0
196,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,196,1011,1025,4929,4840,-1,-1,444,400,0,0
197,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,197,1001,1025,4929,4840,-1,-1,444,400,0,0
198,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,198,1002,1025,4929,4840,-1,-1,444,400,0,0
199,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,199,1011,1025,4929,4840,-1,-1,444,400,0,0
200,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,200,1010,1002,4929,4840,-1,-1,444,400,0,0
201,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,201,1001,1004,4929,4840,-1,-1,444,400,0,0
202,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,202,1002,1005,4929,4840,-1,-1,444,400,0,0
203,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,203,1008,1000,4929,4840,-1,-1,444,400,0,0
204,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,204,1007,1001,4929,4840,-1,-1,444,400,0,0
205,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,205,1000,1010,4929,4840,-1,-1,444,400,0,0
206,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,206,1007,1002,4929,4840,-1,-1,444,400,0,0
207,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,207,1006,1011,4929,4840,-1,-1,444,400,0,0
208,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,208,1010,1006,4929,4840,-1,-1,444,400,0,0
209,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,209,1000,1011,4929,4840,-1,4840,444,400,0,400
210,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,210,1010,1004,4929,4840,-1,-1,444,400,0,0
211,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,211,1000,1002,4929,4840,4917,-1,444,400,416,0
212,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,212,1003,1006,4929,4840,-1,-1,444,400,0,0
213,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,213,1005,1008,4929,4840,-1,-1,444,400,0,0
214,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,214,1007,1000,4929,4840,-1,-1,444,400,0,0
215,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,215,1002,1003,4929,4840,-1,-1,444,400,0,0
216,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,216,1008,1000,4929,4840,-1,-1,444,400,0,0
217,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,217,1002,1005,4929,4840,-1,-1,444,400,0,0
218,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,218,1004,1002,4929,4840,-1,-1,444,400,0,0
219,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,219,1001,1010,4929,4840,-1,-1,444,400,0,0
220,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,220,1009,1023,4929,4840,4924,-1,444,400,439,0
221,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,221,1010,1023,4929,4840,-1,-1,444,400,0,0
222,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,222,1000,1023,4929,4840,-1,-1,444,400,0,0
223,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,223,1009,1023,4929,4840,-1,-1,444,400,0,0
224,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,224,1000,1023,4929,4840,-1,-1,444,400,0,0
225,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,225,1003,1024,4929,4840,-1,-1,444,400,0,0
226,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,226,1005,1024,4929,4840,-1,-1,444,400,0,0
227,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,227,1007,1024,4929,4840,-1,-1,444,400,0,0
228,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,228,1007,1024,4929,4840,-1,-1,444,400,0,0
229,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,229,1005,1024,4929,4840,-1,-1,444,400,0,0
230,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,230,1002,1022,4929,4840,-1,-1,444,400,0,0
231,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,231,1000,1021,4929,4840,-1,-1,444,400,0,0
232,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,232,1006,1021,4929,4840,-1,-1,444,400,0,0
233,BRUTE FORCE: NB1=DHQ NB2=Morgott,0,233,1006,1021,4929,4840,-1,-1,444,400,0,0
