ID,Name,unknown_0,patternId,attachId,smallBaseMapId,mapIndex,variationId,unknown_0x12,modifier,
102622,,0,1056,1114,4910,0,2,0,436
102623,,0,1056,1115,4840,0,2,0,400
102624,,0,1056,1116,4840,0,2,0,400
102630,,0,1056,1112,4840,0,2,0,400
102631,,0,1056,1113,4840,0,2,0,400
102664,,0,1057,1114,4910,0,2,0,436
102665,,0,1057,1115,4840,0,2,0,400
102666,,0,1057,1116,4840,0,2,0,400
102671,,0,1057,1111,4910,0,2,0,436
102672,,0,1057,1112,4910,0,2,0,436
102673,,0,1057,1113,4840,0,2,0,400
102707,,0,1058,1114,4910,0,2,0,436
102708,,0,1058,1115,4840,0,2,0,400
102709,,0,1058,1116,4840,0,2,0,400
102715,,0,1058,1112,4840,0,2,0,400
102716,,0,1058,1113,4840,0,2,0,400
102748,,0,1059,1114,4910,0,2,0,436
102749,,0,1059,1115,4910,0,2,0,436
102750,,0,1059,1116,4840,0,2,0,400
102755,,0,1059,1111,4910,0,2,0,436
102757,,0,1059,1113,4840,0,2,0,400
103034,,0,1065,1114,4910,0,2,0,436
103035,,0,1065,1115,4840,0,2,0,400
103036,,0,1065,1116,4840,0,2,0,400
103041,,0,1065,1111,4910,0,2,0,436
103042,,0,1065,1112,4840,0,2,0,400
103043,,0,1065,1113,4840,0,2,0,400
103075,,0,1066,1114,4910,0,2,0,436
103076,,0,1066,1115,4840,0,2,0,400
103077,,0,1066,1116,4840,0,2,0,400
103083,,0,1066,1112,4840,0,2,0,400
103084,,0,1066,1113,4840,0,2,0,400
103119,,0,1067,1114,4910,0,2,0,436
103120,,0,1067,1115,4840,0,2,0,400
103126,,0,1067,1111,4910,0,2,0,436
103127,,0,1067,1112,4910,0,2,0,436
103128,,0,1067,1113,4840,0,2,0,400
103163,,0,1068,1114,4910,0,2,0,436
103164,,0,1068,1115,4910,0,2,0,436
103165,,0,1068,1116,4840,0,2,0,400
103170,,0,1068,1111,4910,0,2,0,436
103171,,0,1068,1112,4910,0,2,0,436
103172,,0,1068,1113,4910,0,2,0,436
103203,,0,1069,1114,4910,0,2,0,436
103204,,0,1069,1115,4910,0,2,0,436
103205,,0,1069,1116,4840,0,2,0,400
103211,,0,1069,1112,4840,0,2,0,400
103212,,0,1069,1113,4840,0,2,0,400
103498,,0,1075,1114,4910,0,2,0,436
103499,,0,1075,1115,4840,0,2,0,400
103500,,0,1075,1116,4840,0,2,0,400
103505,,0,1075,1111,4910,0,2,0,436
103506,,0,1075,1112,4910,0,2,0,436
103507,,0,1075,1113,4840,0,2,0,400
103538,,0,1076,1114,4910,0,2,0,436
103539,,0,1076,1115,4840,0,2,0,400
103540,,0,1076,1116,4840,0,2,0,400
103546,,0,1076,1112,4910,0,2,0,436
103547,,0,1076,1113,4840,0,2,0,400
103578,,0,1077,1114,4910,0,2,0,436
103579,,0,1077,1115,4840,0,2,0,400
103586,,0,1077,1112,4910,0,2,0,436
103587,,0,1077,1113,4840,0,2,0,400
103621,,0,1078,1114,4910,0,2,0,436
103622,,0,1078,1115,4910,0,2,0,436
103623,,0,1078,1116,4840,0,2,0,400
103628,,0,1078,1111,4910,0,2,0,436
103629,,0,1078,1112,4910,0,2,0,436
103630,,0,1078,1113,4840,0,2,0,400
103662,,0,1079,1114,4910,0,2,0,436
103663,,0,1079,1115,4840,0,2,0,400
103664,,0,1079,1116,4840,0,2,0,400
103669,,0,1079,1111,4910,0,2,0,436
103670,,0,1079,1112,4910,0,2,0,436
103671,,0,1079,1113,4840,0,2,0,400
105405,,0,1115,1114,4910,0,2,0,436
105406,,0,1115,1115,4840,0,2,0,400
105407,,0,1115,1116,4840,0,2,0,400
105413,,0,1115,1112,4910,0,2,0,436
105414,,0,1115,1113,4840,0,2,0,400
105447,,0,1116,1114,4910,0,2,0,436
105448,,0,1116,1115,4840,0,2,0,400
105449,,0,1116,1116,4840,0,2,0,400
105454,,0,1116,1111,4910,0,2,0,436
105455,,0,1116,1112,4840,0,2,0,400
105456,,0,1116,1113,4840,0,2,0,400
105491,,0,1117,1114,4910,0,2,0,436
105492,,0,1117,1115,4910,0,2,0,436
105493,,0,1117,1116,4840,0,2,0,400
105498,,0,1117,1111,4910,0,2,0,436
105499,,0,1117,1112,4840,0,2,0,400
105500,,0,1117,1113,4840,0,2,0,400
105533,,0,1118,1114,4910,0,2,0,436
105534,,0,1118,1115,4910,0,2,0,436
105535,,0,1118,1116,4840,0,2,0,400
105540,,0,1118,1111,4910,0,2,0,436
105542,,0,1118,1113,4840,0,2,0,400
105574,,0,1119,1114,4910,0,2,0,436
105575,,0,1119,1115,4910,0,2,0,436
105581,,0,1119,1111,4910,0,2,0,436
105583,,0,1119,1113,4840,0,2,0,400
105618,,0,1120,1114,4910,0,2,0,436
105619,,0,1120,1115,4840,0,2,0,400
105625,,0,1120,1111,4910,0,2,0,436
105626,,0,1120,1112,4840,0,2,0,400
105627,,0,1120,1113,4840,0,2,0,400
105660,,0,1121,1114,4910,0,2,0,436
105661,,0,1121,1115,4840,0,2,0,400
105667,,0,1121,1111,4910,0,2,0,436
105668,,0,1121,1112,4910,0,2,0,436
105669,,0,1121,1113,4840,0,2,0,400
105700,,0,1122,1114,4910,0,2,0,436
105701,,0,1122,1115,4910,0,2,0,436
105702,,0,1122,1116,4840,0,2,0,400
105707,,0,1122,1111,4910,0,2,0,436
105708,,0,1122,1112,4910,0,2,0,436
105709,,0,1122,1113,4840,0,2,0,400
105740,,0,1123,1114,4910,0,2,0,436
105741,,0,1123,1115,4840,0,2,0,400
105742,,0,1123,1116,4840,0,2,0,400
105747,,0,1123,1111,4910,0,2,0,436
105748,,0,1123,1112,4840,0,2,0,400
105749,,0,1123,1113,4840,0,2,0,400
105780,,0,1124,1114,4910,0,2,0,436
105781,,0,1124,1115,4840,0,2,0,400
105782,,0,1124,1116,4840,0,2,0,400
105787,,0,1124,1111,4910,0,2,0,436
105788,,0,1124,1112,4840,0,2,0,400
105789,,0,1124,1113,4840,0,2,0,400
105821,,0,1125,1114,4910,0,2,0,436
105822,,0,1125,1115,4840,0,2,0,400
105823,,0,1125,1116,4840,0,2,0,400
105829,,0,1125,1112,4840,0,2,0,400
105830,,0,1125,1113,4840,0,2,0,400
105866,,0,1126,1114,4910,0,2,0,436
105867,,0,1126,1115,4840,0,2,0,400
105868,,0,1126,1116,4840,0,2,0,400
105873,,0,1126,1111,4910,0,2,0,436
105875,,0,1126,1113,4840,0,2,0,400
105909,,0,1127,1114,4910,0,2,0,436
105910,,0,1127,1115,4910,0,2,0,436
105911,,0,1127,1116,4840,0,2,0,400
105917,,0,1127,1112,4840,0,2,0,400
105918,,0,1127,1113,4840,0,2,0,400
105950,,0,1128,1114,4910,0,2,0,436
105951,,0,1128,1115,4910,0,2,0,436
105952,,0,1128,1116,4910,0,2,0,436
105957,,0,1128,1111,4910,0,2,0,436
105958,,0,1128,1112,4840,0,2,0,400
105959,,0,1128,1113,4840,0,2,0,400
105991,,0,1129,1114,4910,0,2,0,436
105992,,0,1129,1115,4840,0,2,0,400
105993,,0,1129,1116,4840,0,2,0,400
105999,,0,1129,1112,4840,0,2,0,400
106000,,0,1129,1113,4840,0,2,0,400
106034,,0,1130,1114,4910,0,2,0,436
106035,,0,1130,1115,4840,0,2,0,400
106036,,0,1130,1116,4840,0,2,0,400
106041,,0,1130,1111,4910,0,2,0,436
106075,,0,1131,1114,4910,0,2,0,436
106076,,0,1131,1115,4910,0,2,0,436
106077,,0,1131,1116,4840,0,2,0,400
106082,,0,1131,1111,4910,0,2,0,436
106083,,0,1131,1112,4910,0,2,0,436
106084,,0,1131,1113,4840,0,2,0,400
106120,,0,1132,1114,4910,0,2,0,436
106121,,0,1132,1115,4910,0,2,0,436
106122,,0,1132,1116,4840,0,2,0,400
106127,,0,1132,1111,4910,0,2,0,436
106128,,0,1132,1112,4840,0,2,0,400
106129,,0,1132,1113,4910,0,2,0,436
106164,,0,1133,1114,4910,0,2,0,436
106165,,0,1133,1115,4910,0,2,0,436
106166,,0,1133,1116,4840,0,2,0,400
106171,,0,1133,1111,4910,0,2,0,436
106172,,0,1133,1112,4910,0,2,0,436
106173,,0,1133,1113,4840,0,2,0,400
106209,,0,1134,1114,4910,0,2,0,436
106210,,0,1134,1115,4910,0,2,0,436
106211,,0,1134,1116,4840,0,2,0,400
106217,,0,1134,1112,4840,0,2,0,400
106218,,0,1134,1113,4840,0,2,0,400
108087,,0,1175,1114,4910,0,2,0,436
108088,,0,1175,1115,4840,0,2,0,400
108089,,0,1175,1116,4840,0,2,0,400
108094,,0,1175,1111,4910,0,2,0,436
108095,,0,1175,1112,4840,0,2,0,400
108096,,0,1175,1113,4840,0,2,0,400
108128,,0,1176,1114,4910,0,2,0,436
108129,,0,1176,1115,4840,0,2,0,400
108130,,0,1176,1116,4840,0,2,0,400
108135,,0,1176,1111,4910,0,2,0,436
108136,,0,1176,1112,4910,0,2,0,436
108137,,0,1176,1113,4840,0,2,0,400
108171,,0,1177,1114,4910,0,2,0,436
108172,,0,1177,1115,4840,0,2,0,400
108173,,0,1177,1116,4910,0,2,0,436
108178,,0,1177,1111,4910,0,2,0,436
108179,,0,1177,1112,4840,0,2,0,400
108180,,0,1177,1113,4840,0,2,0,400
108211,,0,1178,1114,4910,0,2,0,436
108212,,0,1178,1115,4910,0,2,0,436
108213,,0,1178,1116,4840,0,2,0,400
108218,,0,1178,1111,4910,0,2,0,436
108219,,0,1178,1112,4910,0,2,0,436
108220,,0,1178,1113,4840,0,2,0,400
108254,,0,1179,1114,4910,0,2,0,436
108255,,0,1179,1115,4840,0,2,0,400
108256,,0,1179,1116,4840,0,2,0,400
108261,,0,1179,1111,4910,0,2,0,436
108262,,0,1179,1112,4910,0,2,0,436
108263,,0,1179,1113,4840,0,2,0,400
108298,,0,1180,1114,4910,0,2,0,436
108299,,0,1180,1115,4910,0,2,0,436
108300,,0,1180,1116,4840,0,2,0,400
108306,,0,1180,1112,4910,0,2,0,436
108307,,0,1180,1113,4840,0,2,0,400
108342,,0,1181,1114,4910,0,2,0,436
108343,,0,1181,1115,4910,0,2,0,436
108344,,0,1181,1116,4840,0,2,0,400
108349,,0,1181,1111,4910,0,2,0,436
108350,,0,1181,1112,4910,0,2,0,436
108351,,0,1181,1113,4840,0,2,0,400
108384,,0,1182,1114,4910,0,2,0,436
108385,,0,1182,1115,4840,0,2,0,400
108386,,0,1182,1116,4840,0,2,0,400
108392,,0,1182,1112,4910,0,2,0,436
108393,,0,1182,1113,4840,0,2,0,400
108424,,0,1183,1114,4910,0,2,0,436
108425,,0,1183,1115,4910,0,2,0,436
108426,,0,1183,1116,4840,0,2,0,400
108432,,0,1183,1112,4840,0,2,0,400
108433,,0,1183,1113,4840,0,2,0,400
108464,,0,1184,1114,4910,0,2,0,436
108465,,0,1184,1115,4840,0,2,0,400
108466,,0,1184,1116,4840,0,2,0,400
108471,,0,1184,1111,4910,0,2,0,436
108472,,0,1184,1112,4840,0,2,0,400
108473,,0,1184,1113,4840,0,2,0,400
108506,,0,1185,1114,4910,0,2,0,436
108507,,0,1185,1115,4840,0,2,0,400
108508,,0,1185,1116,4840,0,2,0,400
108513,,0,1185,1111,4910,0,2,0,436
108515,,0,1185,1113,4840,0,2,0,400
108547,,0,1186,1114,4910,0,2,0,436
108548,,0,1186,1115,4840,0,2,0,400
108554,,0,1186,1111,4910,0,2,0,436
108555,,0,1186,1112,4840,0,2,0,400
108556,,0,1186,1113,4840,0,2,0,400
108591,,0,1187,1114,4910,0,2,0,436
108592,,0,1187,1115,4840,0,2,0,400
108593,,0,1187,1116,4840,0,2,0,400
108598,,0,1187,1111,4910,0,2,0,436
108599,,0,1187,1112,4910,0,2,0,436
108635,,0,1188,1114,4910,0,2,0,436
108636,,0,1188,1115,4840,0,2,0,400
108637,,0,1188,1116,4840,0,2,0,400
108642,,0,1188,1111,4910,0,2,0,436
108643,,0,1188,1112,4840,0,2,0,400
108644,,0,1188,1113,4840,0,2,0,400
108680,,0,1189,1114,4910,0,2,0,436
108681,,0,1189,1115,4840,0,2,0,400
108682,,0,1189,1116,4840,0,2,0,400
108687,,0,1189,1111,4910,0,2,0,436
108688,,0,1189,1112,4910,0,2,0,436
108689,,0,1189,1113,4840,0,2,0,400
108720,,0,1190,1114,4910,0,2,0,436
108721,,0,1190,1115,4840,0,2,0,400
108722,,0,1190,1116,4840,0,2,0,400
108727,,0,1190,1111,4910,0,2,0,436
108728,,0,1190,1112,4910,0,2,0,436
108762,,0,1191,1114,4910,0,2,0,436
108763,,0,1191,1115,4840,0,2,0,400
108764,,0,1191,1116,4840,0,2,0,400
108769,,0,1191,1111,4910,0,2,0,436
108770,,0,1191,1112,4910,0,2,0,436
108771,,0,1191,1113,4840,0,2,0,400
108802,,0,1192,1114,4910,0,2,0,436
108803,,0,1192,1115,4910,0,2,0,436
108804,,0,1192,1116,4840,0,2,0,400
108809,,0,1192,1111,4910,0,2,0,436
108811,,0,1192,1113,4840,0,2,0,400
108846,,0,1193,1114,4910,0,2,0,436
108847,,0,1193,1115,4910,0,2,0,436
108854,,0,1193,1112,4910,0,2,0,436
108855,,0,1193,1113,4840,0,2,0,400
108888,,0,1194,1114,4910,0,2,0,436
108889,,0,1194,1115,4840,0,2,0,400
108890,,0,1194,1116,4840,0,2,0,400
108896,,0,1194,1112,4840,0,2,0,400
108897,,0,1194,1113,4840,0,2,0,400
