ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,logicId,battleGoalID,searchEye_dist,searchEye_angY,isNoAvoidHugeEnemy,enableWeaponOnOff,targetAILockDmyPoly,pad8,spEffectId_RangedAttack,searchTargetLv1ForgetTime,searchTargetLv2ForgetTime,BackHomeLife_OnHitEneWal,SightTargetForgetTime,idAttackCannotMove,ear_dist,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,isGuard_Act,pad6,ear_soundcut_dist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,TeamAttackEffectivity,eye_angX,eye_angY,disableDark,caravanRole,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,ear_listenLevel,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttr_doAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_Lava,enableNaviFlg_Edge_Ordinary,enableNaviFlg_reserve1,searchThreshold_Lv0toLv1,searchThreshold_Lv1toLv2,platoonReplyTime,platoonReplyAddRandomTime,searchEye_angX,isUpdateBattleSight,battleEye_updateDist,battleEye_updateAngX,battleEye_updateAngY,unknown_1,unknown_2,unknown_3,unknown_4,eye_BackOffsetDist,eye_BeginDist,actTypeOnFailedPath,goalAction_ToCautionImportant,shiftAnimeId_RangedAttack,actTypeOnNonBtlFailedPath,isBuddyAI,goalAction_ToSearchLv1,goalAction_ToSearchLv2,enableJumpMove,disableLocalSteering,goalAction_ToDisappear,changeStateAction_ToNormal,MemoryTargetForgetTime,rangedAttackId,useFall_onNormalCaution,useFall_onSearchBattle,enableJumpMove_onBattle,backToHomeStuckAct,pad3,soundBehaviorId01,soundBehaviorId02,soundBehaviorId03,soundBehaviorId04,soundBehaviorId05,soundBehaviorId06,soundBehaviorId07,soundBehaviorId08,weaponOffSpecialEffectId,weaponOnSpecialEffectId,weaponOffAnimId,weaponOnAnimId,surpriseAnimId,
25001000,c2500 NB (DEBUG AGGRO),1,0,[0|0|0],10000,250020,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,0,0,100,100,30,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,1,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,1,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25001010,c2500 NB (DEBUG AGGRO),1,0,[0|0|0],10000,250020,100,360,0,0,1,0,-1,5,8,0,9999,3000,100,0,0,200,0,1,0,100,60,30,20,1,7,12,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,1,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,1,1,2,2,-1,0,0,1,2,1,0,2,0,9999,3008,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25001020,c2500 NB (DEBUG AGGRO),1,0,[0|0|0],10000,250020,100,360,0,0,1,0,-1,5,8,5,9999,3018,100,0,0,200,0,1,0,100,50,30,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,1,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,1,2,2,-1,0,0,1,2,1,0,2,0,9999,3008,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25001030,c2500 NB (DEBUG AGGRO),1,0,[0|0|0],10000,250020,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,40,33,6,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,1,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,1,1,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25001100,c2500 NB (DEBUG AGGRO),1,0,[0|0|0],10000,250030,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,0,0,100,100,30,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,1,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,1,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,0,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25008000,c2500 NB (DEBUG AGGRO),0,0,[0|0|0],10000,250010,100,360,0,0,1,0,-1,5,8,0,9999,-1,100,-1,99999999,200,1,1,0,9999,9999,9999,9999,1,7,12,9999,100,0,0,100,0,360,360,0,0,5,15,0,0,0,0,128,0,0,0,0,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,9999,-1,0,0,0,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25009000,c2500 NB (DEBUG AGGRO),1,0,[0|0|0],10000,250010,100,360,0,0,1,0,-1,5,8,0,9999,-1,100,-1,99999999,200,1,1,0,9999,9999,9999,9999,1,7,12,9999,100,0,0,100,0,360,360,0,0,5,15,0,0,0,0,128,0,0,0,0,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,9999,-1,0,0,0,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30500000,c3050 NB (DEBUG AGGRO),0,0,[0|0|0],10000,305000,100,360,1,0,1,0,-1,5,8,0,9999,3000,100,0,0,200,0,1,0,100,9999,9999,9999,1,7,12,9999,100,0,0,100,30,360,360,0,0,0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,3,0,2,-1,0,0,0,2,0,0,2,0,9999,-1,0,2,0,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30500010,c3050 NB (DEBUG AGGRO),0,0,[0|0|0],10000,305000,100,360,1,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,80,50,50,1,7,12,9999,100,0,0,100,30,360,360,0,0,0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,3,0,2,-1,0,0,0,2,0,0,2,0,9999,-1,0,2,0,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000000,c3100 NB (DEBUG AGGRO),0,0,[0|0|0],10000,310000,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,100,30,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,2,2,-1,0,0,0,2,1,0,2,0,9999,3012,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000010,c3100 NB (DEBUG AGGRO),0,0,[0|0|0],10000,310000,100,360,0,0,1,0,-1,5,8,0,9999,3000,100,0,0,200,0,1,0,200,200,85,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,0,2,-1,0,0,0,2,1,0,2,0,9999,3012,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000020,c3100 NB (DEBUG AGGRO),0,0,[0|0|0],10000,310000,100,360,0,0,1,0,-1,2,2,0,9999,3000,100,0,0,200,0,1,0,100,55,40,10,1,7,12,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,3,3,2,2,-1,0,0,1,2,1,0,2,0,9999,3012,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000030,c3100 NB (DEBUG AGGRO),0,0,[0|0|0],10000,310000,100,360,0,0,1,0,-1,2,2,5,9999,3000,100,0,0,200,0,1,0,100,40,30,20,1,7,12,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,3,3,2,2,-1,0,0,1,2,1,0,2,0,9999,3012,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000040,c3100 NB (DEBUG AGGRO),0,0,[0|0|0],10000,310000,100,360,0,0,1,0,-1,5,8,0,9999,3000,100,0,0,200,0,1,0,100,100,30,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,2,2,-1,0,0,0,2,1,0,2,0,9999,3012,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31000050,c3100 NB (DEBUG AGGRO),0,0,[0|0|0],10000,310000,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,80,50,50,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,0,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,3,3,0,2,-1,0,0,0,2,1,0,2,0,9999,3012,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31500000,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,100,40,30,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31500010,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,5,8,0,9999,3000,100,0,0,200,0,1,0,200,200,85,30,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31500020,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,2,2,0,9999,3000,100,0,0,200,0,1,0,100,90,70,20,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31500030,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,80,50,50,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31501000,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,100,40,30,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31501010,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,5,8,0,9999,3000,100,0,0,200,0,1,0,200,200,85,30,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31501020,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,2,2,0,9999,3000,100,0,0,200,0,1,0,100,90,70,20,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,2,2,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31501030,c3150 NB (DEBUG AGGRO),0,0,[0|0|0],315000,315000,100,360,0,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,80,50,50,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,2,2,0,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31600000,c3160 NB (DEBUG AGGRO),0,0,[0|0|0],10000,316000,100,360,0,0,1,0,-1,5,8,5,9999,-1,100,0,0,200,0,1,0,100,100,30,20,3,7,50,9999,100,0,0,100,60,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,2,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31600010,c3160 NB (DEBUG AGGRO),0,0,[0|0|0],10000,316000,100,360,0,0,1,0,-1,5,8,0,9999,-1,100,0,0,200,0,1,0,200,200,85,20,3,7,50,9999,100,0,0,100,60,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,2,0,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31600020,c3160 NB (DEBUG AGGRO),0,0,[0|0|0],10000,316000,100,360,0,0,1,0,-1,2,2,0,9999,-1,100,0,0,200,0,1,0,100,90,70,20,3,7,50,9999,100,0,0,100,60,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,1,2,3,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31600030,c3160 NB (DEBUG AGGRO),0,0,[0|0|0],10000,316000,100,360,0,0,1,0,-1,5,8,5,9999,-1,100,0,0,200,0,1,0,100,80,50,50,3,7,50,9999,100,0,0,100,60,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,1,2,0,2,-1,0,0,1,2,1,0,2,0,9999,-1,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32500000,c3250 NB (DEBUG AGGRO),1,0,[0|0|0],10000,325000,100,360,1,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,100,30,20,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,0,1,2,2,-1,0,0,1,2,1,0,2,0,9999,3030,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32500010,c3250 NB (DEBUG AGGRO),1,0,[0|0|0],10000,325000,100,360,1,0,1,0,-1,2,2,0,9999,3000,100,0,0,200,0,1,0,100,90,70,20,3,7,50,9999,100,0,0,100,100,360,360,1,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,246,16544,16384,0,0,1,2,2,-1,0,0,1,2,0,0,2,0,9999,3030,0,2,0,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32500040,c3250 NB (DEBUG AGGRO),1,0,[0|0|0],10000,325000,100,360,1,0,1,0,-1,5,8,5,9999,3000,100,0,0,200,0,1,0,100,80,50,50,1,7,12,9999,100,0,0,100,100,360,360,0,0,0,0,0,0,0,1,128,0,0,0,1,1,1,0,0,0,0,0,0,[0|0|0],5,35,0,2,0,0,0,0,0,0,16544,16384,0,0,1,0,2,-1,0,0,1,2,1,0,2,0,9999,3030,0,2,1,1,[0|0|0|0],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
